X,Y,Z,Timestamp
20.0694618,-0.6184726,16.346817,2026-01-18T16:31:36.4328880Z
20.3039036,-0.62390244,16.535017,2026-01-18T16:31:36.7352830Z
20.5301743,-0.6268071,16.7488365,2026-01-18T16:31:37.0344320Z
20.73193,-0.636345744,16.9334412,2026-01-18T16:31:37.3333020Z
20.9339066,-0.6636728,17.096796,2026-01-18T16:31:37.6341000Z
21.0657711,-0.6706457,17.21982,2026-01-18T16:31:37.9361700Z
21.11875,-0.6770252,17.2854424,2026-01-18T16:31:38.2357010Z
21.1356964,-0.6887873,17.3031311,2026-01-18T16:31:38.5364150Z
21.1405582,-0.6926511,17.3137817,2026-01-18T16:31:38.8368750Z
21.13789,-0.691774845,17.31426,2026-01-18T16:31:39.1376060Z
21.1249619,-0.6949117,17.31158,2026-01-18T16:31:39.4213260Z
21.1119957,-0.6979932,17.3155041,2026-01-18T16:31:39.7227490Z
21.0990124,-0.702361345,17.3117256,2026-01-18T16:31:40.0232870Z
21.09554,-0.704475641,17.30699,2026-01-18T16:31:40.3233730Z
21.0936165,-0.7050897,17.3086433,2026-01-18T16:31:40.6244540Z
21.0943165,-0.703731,17.3129959,2026-01-18T16:31:40.9247190Z
21.0934124,-0.703852,17.3130932,2026-01-18T16:31:41.2244840Z
21.09327,-0.7042858,17.3117886,2026-01-18T16:31:41.5256230Z
21.0933914,-0.705942869,17.3060417,2026-01-18T16:31:41.8267390Z
21.0934563,-0.707602561,17.30083,2026-01-18T16:31:42.1278820Z
21.0945587,-0.7099307,17.2911758,2026-01-18T16:31:42.4272410Z
21.0961418,-0.7117263,17.2802811,2026-01-18T16:31:42.7287730Z
21.0955162,-0.7111691,17.28133,2026-01-18T16:31:43.0286890Z
21.0993557,-0.711434245,17.2784882,2026-01-18T16:31:43.3294190Z
21.1030216,-0.7102777,17.2808437,2026-01-18T16:31:43.6309180Z
21.1063061,-0.7087455,17.28189,2026-01-18T16:31:43.9315810Z
21.1103573,-0.7070217,17.28413,2026-01-18T16:31:44.2326170Z
