X,Y,Z,Timestamp
22.9920235,-0.6786572,18.92498,2026-01-18T15:08:38.9982290Z
22.99208,-0.6787869,18.9263382,2026-01-18T15:08:39.2978090Z
22.9923248,-0.67899996,18.9281,2026-01-18T15:08:39.5996530Z
22.992382,-0.679038942,18.9286976,2026-01-18T15:08:39.9004960Z
22.9922752,-0.6790582,18.9289742,2026-01-18T15:08:40.2005530Z
22.992239,-0.6789986,18.92912,2026-01-18T15:08:40.5021810Z
22.9923172,-0.6789208,18.9293938,2026-01-18T15:08:40.8022400Z
22.9923363,-0.678897738,18.9292755,2026-01-18T15:08:41.1026130Z
22.9924316,-0.6788927,18.9296265,2026-01-18T15:08:41.4037040Z
22.9923782,-0.678968966,18.9297028,2026-01-18T15:08:41.7055730Z
22.9921417,-0.678995,18.9296074,2026-01-18T15:08:42.0063210Z
22.9919434,-0.679005742,18.9296513,2026-01-18T15:08:42.3063170Z
22.991787,-0.6791009,18.929512,2026-01-18T15:08:42.6078090Z
22.9917641,-0.679179549,18.9295921,2026-01-18T15:08:42.9084930Z
22.99179,-0.6791132,18.9294853,2026-01-18T15:08:43.2082210Z
22.9920883,-0.679576039,18.9299679,2026-01-18T15:08:43.5095630Z
22.992157,-0.679576159,18.9299736,2026-01-18T15:08:43.8109090Z
22.99218,-0.6796981,18.93011,2026-01-18T15:08:44.1115230Z
22.9922466,-0.6796264,18.9301033,2026-01-18T15:08:44.4120420Z
22.9923058,-0.6795338,18.9303017,2026-01-18T15:08:44.7131430Z
22.9922752,-0.6795513,18.9302979,2026-01-18T15:08:45.0142240Z
22.9923058,-0.6797275,18.93049,2026-01-18T15:08:45.2970300Z
22.9922867,-0.6798559,18.9309139,2026-01-18T15:08:45.5990610Z
22.99218,-0.679883361,18.93124,2026-01-18T15:08:45.8999670Z
22.9922619,-0.6798247,18.9313622,2026-01-18T15:08:46.2006430Z
22.9922485,-0.6798814,18.9315071,2026-01-18T15:08:46.5007930Z
22.9922676,-0.679806054,18.93144,2026-01-18T15:08:46.8023830Z
22.99229,-0.6798312,18.9315186,2026-01-18T15:08:47.1020410Z
22.9925385,-0.679746,18.93158,2026-01-18T15:08:47.4031440Z
22.992691,-0.679681838,18.9318657,2026-01-18T15:08:47.7047680Z
22.9929123,-0.6796072,18.9314346,2026-01-18T15:08:48.0059830Z
22.9929428,-0.6795917,18.9314766,2026-01-18T15:08:48.3065570Z
22.9930134,-0.6795808,18.93129,2026-01-18T15:08:48.6072330Z
22.9930382,-0.6795495,18.9313526,2026-01-18T15:08:48.9081590Z
22.9930344,-0.679563046,18.9312286,2026-01-18T15:08:49.2076040Z
22.9929771,-0.6797668,18.9305229,2026-01-18T15:08:49.5092500Z
22.99289,-0.6798771,18.930088,2026-01-18T15:08:49.8100810Z
